id,comment,comment_ko
892,Can be worn for any occasion,
893,"Soft, clean, and cuddly scent",
894,Affordable compared to niche fragrances,
895,Longevity and projection are good,
896,Great for men looking for a more feminine fragrance,
897,Fresh and sweet scent,
898,Liked by young people and those seeking a good scent,
899,Good for compliments,
900,Works in every situation,
901,Ticks a lot of boxes and avoids pitfalls,
902,Addictive fragrance,
903,Legendary for compliments,
904,Always have a bottle in my collection,
905,"Interesting combination of cherry, licorice, tea, and anise",
906,Beautiful and feminine scent,
907,Long-lasting,
908,Chic bottle design,
909,High quality fragrance,
910,Suitable for various occasions,
911,Sophisticated and glamorous,
912,Signature Guerlinade present,
913,Britney Spears,
914,It's an easy-to-wear fragrance that can lift your mood,
915,"It has a sweet, sugary scent that brings joy",
916,Its bright scent is perfect for colder weather,
917,"The fragrance is uplifting, comforting, and centred",
918,The fragrance has a fresh and heavy aroma that is interesting,
919,The exotic raspberry note is prominent,
920,Its fruity-floral scent is unique and unlike any other fragrance,
921,Affordable price,
922,Gentlemanly and sophisticated smell,
923,Great for autumn season,
924,Not overpowering or attention-seeking,
925,Suitable for formal occasions,
926,High quality and niche-like fragrance,
927,Evokes nostalgia and special memories,
928,Unique tobacco-cherry note,
929,Jean Paul Gaultier,
930,Fragram Photos,
931,Perfume Pyramid,
932,Designer Jean Paul Gaultier,
933,Le Beau Le Parfum,
934,Le Beau Paradise Garden,
935,Scandal Pour Homme,
936,Gaultier Divine,
937,Giorgio Armani,
938,Works great at night,
939,"Elegant, masculine, and sensual",
940,Celebrated fragrance of the past decade,
941,Wonderfully rich and complex smell,
942,Smooth and mysterious scent,
943,Sensual and clean,
944,Great for experimenting with colognes,
945,Yves Saint Laurent,
946,Warm and rich scent,
947,Beautiful amber vanilla with nuances of clementine,
948,Soft and sensual,
949,Epitome of elegance,
950,Perfect for special occasions,
951,Complex and interesting,
952,Great for vanilla lovers,
953,Suitable for summer,
954,Crisp and clean scent,
955,Elevates mood,
956,Fresh and citrusy scent,
957,Ideal for work or casual wear,
958,Good for those who dislike sweet or heavy fragrances,
959,Mass appealing vibe,
960,Safe blind buy,
961,Enveloping and luminous scent,
962,"Sophisticated, majestic and glorious",
963,Instant happiness in a bottle,
964,Warm and soft aroma,
965,Sparkling with golden sparkles,
966,Smells like precious wood,
967,Great for high moments and brief happy times,
968,Majestically omnipotent,
969,Polished and elegant scent,
970,Clean and expensive fragrance,
971,Ideal for spring season,
972,Calming and relaxing effect,
973,Uplifting and divine fragrance,
974,Great for anxiety,
975,Perfect for therapy sessions,
976,Long-lasting fragrance,
977,A timeless classic,
978,Fresh and inviting scent,
979,Versatile fragrance appropriate for any occasion,
980,Well-balanced mix of botanicals with freshness,
981,Modern and masculine,
982,Suitable for all seasons,
983,Comfortable and inviting,
984,Great compliment-magnet,
985,A spicysweet masterpiece for those who like flamboyant fragrances,
986,A complex scent that brings back memories for some people,
987,Becomes sweet after a few minutes,
988,Considered a sexy fragrance by some,
989,Creates a heavenly aura around the wearer,
990,Good for those who want to be reminded of loved ones,
991,Liked by those who appreciate an old-fashioned scent,
992,Has a strong citrus blast with notes of bergamot and lemons,
993,Beautiful packaging,
994,Intoxicating scent,
995,Ideal for special occasions or date nights,
996,Fruity and tart raspberry notes,
997,Long lasting,
998,Blend of different notes creates a unique scent,
999,Great for those who like sweet scents,
1000,Suitable for any age and gender,
1001,Comforting and gently sensual,
1002,Warm and beautiful fragrance,
1003,Gracefully balanced scent,
1004,Soft and intimate,
1005,Mild powdery throw,
1006,Perfect for close encounters where you don't want to overpower someone with a strong scent,
1007,Longlasting vanilla fragrance,
1008,"No overtly lush, sultry or sensual scent",
1009,Unique and distinctive scent,
1010,Long-lasting and potent,
1011,"Strong gourmand notes of coffee, vanilla, and mint",
1012,Noticeable scent evolution,
1013,Evocative of nostalgia and retro masculinity,
1014,Good for special occasions and dates,
1015,Highly complimented and attractive to others,
1016,Unmatched in its potency and longevity,
1017,Yves Saint Laurent,
1018,"Safe fragrance for office, date, or any occasion",
1019,"Fresh, comfortable, and versatile scent for any occasion",
1020,"Well-composed and classy juice with a creamy, fresh, and masculine smell",
1021,"Clean and fresh while being playful, happy, and vulnerable",
1022,Intimate fragrance with moderate sillage and projection,
1023,Perfect option for a romantic lunch or dinner in a summer evening,
1024,Women fall in love with the scent,
1025,Smooth quality fragrance,
1026,"Nice blend of lavender, bergamot and honey",
1027,Packaging feels like quality,
1028,Long-lasting with very good projection,
1029,Smoothness and easy on the nostrils,
1030,Transforms throughout the day,
1031,Perfectly unisex in opinion,
1032,"Soft, sweet feminine aroma at the end of the day",
1033,Mixed fruits with a luxurious leather note,
1034,Citrus chords,
1035,Sweet with a background of subtle wood,
1036,Complex and rich,
1037,Great performance,
1038,Similar to Aventus but stands firmly as a unique fragrance,
1039,One of the best frags ever made,
1040,Natural smell without any synthetic tones,
1041,Suitable for both daytime and nighttime use,
1042,Versatile fragrance for various occasions,
1043,Great all-rounder fragrance,
1044,Satisfying quality,
1045,Nice masculine aroma,
1046,Well-behaved projection,
1047,Long-lasting scent,
1048,Excellent longevity,
1049,Unique and distinctive fragrance,
1050,Affordable price,
1051,Great for those who prefer heavy or oriental fragrances,
1052,Long-lasting,
1053,"Ideal for lovers of dark, gothic scents",
1054,Bold and sexy scent,
1055,Great for evening or special occasions,
1056,Unisex fragrance,
1057,Issey Miyake,
1058,Clean and aquatic scent,
1059,Freshness makes it suitable for office wear,
1060,Distinctive and recognizable,
1061,Ideal for hot and humid weather,
1062,Fruity and floral without being overpowering,
1063,Confidence and desirability boosting,
1064,Unisex scent,
1065,Great performance,
1066,Enjoyable to wear,
1067,Smooth transition from citrus to sweet and sexy scent,
1068,Appreciated opening,
1069,Seductive scent,
1070,Better blended than original Eros,
1071,Good compliments from women,
1072,Realistic chinotto note,
1073,Giorgio Armani,
1074,Perfect winter fragrance with a cozy feeling,
1075,"Darker and more intense with a sweet, chocolatey, caramely scent",
1076,Great new scent for gourmand lovers,
1077,"Delicious, sweet, smokey, toffeeish, and rich",
1078,Solid projection for the first three hours,
1079,Safe blind buy with a good crowd-pleasing quality,
1080,"Stronger, better, and longer lasting than the original",
1081,Otherworldly and neon scent that lingers,
1082,"Sexy, spicy, fruitchouli scent",
1083,Brings joy to everyday life,
1084,Phenomenal smell,
1085,Unique and eye-catching packaging,
1086,Great for a night out or special occasion,
1087,Peach note is not overpowering and has a cocaine-like quality,
1088,Unisex fragrance,
1089,Classy for everyday use,
1090,Elegant and modern bottle design,
1091,Suitable for everyday wear and formal events,
1092,Lovely rose fragrance with a hint of sweetness,
1093,Good projection,
1094,Not groundbreaking or complex,
1095,Bottle design can be gimmicky and annoying,
1096,Some find it generic and unremarkable,
1097,Lacoste Fragrances,
1098,Clean and not soapy,
1099,Suitable for any occasion and season,
1100,Effortless sensual fragrance,
1101,Different from other scents on the market,
1102,Creamy and fresh without being cloying,
1103,Gentle and not undetectable,
1104,Beautiful and unique scent,
1105,Sophisticated and mysterious scent,
1106,Good for evening occasions,
1107,Unique blend with earthy and spicy tones,
1108,Gorgeous bottle design,
1109,Good quality fragrance,
1110,Long-lasting scent,
1111,Romantic and sensual fragrance,
1112,Suitable for both genders,
1113,"Gorgeous clean, powdery, spicy scent",
1114,Beautiful bottle design,
1115,"Soft, sweet, and subtle fragrance",
1116,Unique and warm depth,
1117,Innocent and elegant fragrance,
1118,Cozy and familiar scent,
1119,Moderate sillage,
1120,Good value for price,
1121,Lovely and fresh scent,
1122,Charming and calming,
1123,Great for spa-like experiences,
1124,Soft feminine white floral fragrance,
1125,Suitable for every season of the year,
1126,Suitable for any occasion or gender,
1127,Good longevity,
1128,Non-uniqueness makes it extraordinary,
1129,Great for those who love floral scents,
1130,"Perfect for light, classy occasions",
1131,"Beautiful combination of peony, rose, fruits, and musks",
1132,Feminine and elegant,
1133,Exquisite bottle design,
1134,Fresh and unique scent,
1135,Comparable in staying power to more expensive fragrances,
1136,Creamy and versatile,
1137,Giorgio Armani,
1138,Feminine and fresh scent,
1139,Good for everyday use,
1140,Playful and girly scent,
1141,Reminder that not everything needs to be complex,
1142,Amazing performance,
1143,Airy fragrance,
1144,Perfect formulation,
1145,Potent and strong performance,
1146,Attractive and pleasing to others,
1147,Suitable for any age group,
1148,Fresh feeling that lasts all day,
1149,Works on every guy,
1150,Instantly makes you more attractive,
1151,Unique and amazing scent,
1152,Winter version of original Sauvage,
1153,"Invigorating blast of fresh, clean, green, and subtle spicy notes",
1154,Nostalgic vibe without smelling dated,
1155,Timeless and classic fragrance that never goes out of style,
1156,Creates a feeling of wellbeing and has a positive impact on others,
1157,Stunning and masculine opening,
1158,Wonderful floral notes with woody and powdery accords,
1159,Longevity and value for money,
1160,Musky scent that leans masculine but can be worn by women,
1161,Elizabeth Arden,
1162,Reasonable price for quality,
1163,"Rich, feminine, sensual and elegant",
1164,Instant confidence boost,
1165,Perfect universal scent,
1166,Elegant and magnetic scent,
1167,Great for interviews,
1168,Clear and pronounced notes,
1169,Calvin Klein,
1170,Unique and recognizable scent,
1171,Good value for the price,
1172,Can be worn by both genders,
1173,Perfect for fall and winter,
1174,Warm and cozy fragrance,
1175,Longevity and sillage are great,
1176,High quality ingredients and composition,
1177,Wonderful bottle design,
1178,"Meant to be a younger, fresher version of Shalimar",
1179,Well-balanced sweet smell with iris and rose,
1180,Good staying power,
1181,"Remarkable, divine, and wearable scent",
1182,Modern and younger version of Shalimar,
1183,Quiet and warming end note,
